"","Date","location","count","status","year","month","day","julian"
"779",2016-07-27,"PetrieEast",232.963952,"NoSwim","2016",7,27,209
"780",2016-07-27,"PetrieRiver",133.6600249,"Swim","2016",7,27,209
"781",2016-07-28,"Britannia",26.30716865,"Swim","2016",7,28,210
"782",2016-07-28,"Westboro",39.87421134,"Swim","2016",7,28,210
"783",2016-07-28,"Mooneys",25.50849001,"Swim","2016",7,28,210
"784",2016-07-28,"PetrieEast",37.27919273,"Swim","2016",7,28,210
"785",2016-07-28,"PetrieRiver",58.55266993,"Swim","2016",7,28,210
"786",2016-07-29,"Britannia",20.47672511,"Swim","2016",7,29,211
"787",2016-07-29,"Westboro",18.88175023,"Swim","2016",7,29,211
"788",2016-07-29,"Mooneys",81.73554559,"Swim","2016",7,29,211
"789",2016-07-29,"PetrieEast",65.78428239,"Swim","2016",7,29,211
"790",2016-07-29,"PetrieRiver",391.1900061,"NoSwim","2016",7,29,211
"791",2016-07-30,"Britannia",13.19507911,"Swim","2016",7,30,212
"792",2016-07-30,"Westboro",39.87421134,"Swim","2016",7,30,212
"793",2016-07-30,"Mooneys",121.6222103,"Swim","2016",7,30,212
"794",2016-07-30,"PetrieEast",22.67933155,"Swim","2016",7,30,212
"795",2016-07-30,"PetrieRiver",51.13634452,"Swim","2016",7,30,212
"796",2016-07-31,"Britannia",10,"Swim","2016",7,31,213
"797",2016-07-31,"Westboro",21.68943542,"Swim","2016",7,31,213
"798",2016-07-31,"Mooneys",16.4375183,"Swim","2016",7,31,213
"799",2016-07-31,"PetrieEast",16.4375183,"Swim","2016",7,31,213
"800",2016-07-31,"PetrieRiver",28.61938162,"Swim","2016",7,31,213
"801",2016-08-01,"Britannia",67.52637272,"Swim","2016",8,1,214
"802",2016-08-01,"Westboro",14.30969081,"Swim","2016",8,1,214
"803",2016-08-01,"Mooneys",24.91461879,"Swim","2016",8,1,214
"804",2016-08-01,"PetrieEast",88.25755561,"Swim","2016",8,1,214
"805",2016-08-01,"PetrieRiver",37.44342461,"Swim","2016",8,1,214
"806",2016-08-02,"Britannia",55.01563212,"Swim","2016",8,2,215
"807",2016-08-02,"Westboro",11.48698355,"Swim","2016",8,2,215
"808",2016-08-02,"Mooneys",12.4573094,"Swim","2016",8,2,215
"809",2016-08-02,"PetrieEast",34.46095065,"Swim","2016",8,2,215
"810",2016-08-02,"PetrieRiver",27.64033702,"Swim","2016",8,2,215
"811",2016-08-03,"Britannia",132.7228519,"Swim","2016",8,3,216
"812",2016-08-03,"Westboro",29.92555739,"Swim","2016",8,3,216
"813",2016-08-03,"Mooneys",55.92799081,"Swim","2016",8,3,216
"814",2016-08-03,"PetrieEast",12.4573094,"Swim","2016",8,3,216
"815",2016-08-03,"PetrieRiver",37.56274081,"Swim","2016",8,3,216
"816",2016-08-04,"Britannia",14.30969081,"Swim","2016",8,4,217
"817",2016-08-04,"Westboro",18.88175023,"Swim","2016",8,4,217
"818",2016-08-04,"Mooneys",12.4573094,"Swim","2016",8,4,217
"819",2016-08-04,"PetrieEast",21.68943542,"Swim","2016",8,4,217
"820",2016-08-04,"PetrieRiver",22.28371856,"Swim","2016",8,4,217
"821",2016-08-05,"Britannia",80.85646434,"Swim","2016",8,5,218
"822",2016-08-05,"Westboro",15.51845574,"Swim","2016",8,5,218
"823",2016-08-05,"Mooneys",81.94951592,"Swim","2016",8,5,218
"824",2016-08-05,"PetrieEast",10,"Swim","2016",8,5,218
"825",2016-08-05,"PetrieRiver",318.112867,"NoSwim","2016",8,5,218
"826",2016-08-06,"Britannia",14.30969081,"Swim","2016",8,6,219
"827",2016-08-06,"Westboro",49.67253876,"Swim","2016",8,6,219
"828",2016-08-06,"Mooneys",74.59717757,"Swim","2016",8,6,219
"829",2016-08-06,"PetrieEast",22.20643035,"Swim","2016",8,6,219
"830",2016-08-06,"PetrieRiver",41.4672114,"Swim","2016",8,6,219
"831",2016-08-07,"Britannia",27.76494317,"Swim","2016",8,7,220
"832",2016-08-07,"Westboro",36.80109614,"Swim","2016",8,7,220
"833",2016-08-07,"Mooneys",15.51845574,"Swim","2016",8,7,220
"834",2016-08-07,"PetrieEast",18.88175023,"Swim","2016",8,7,220
"835",2016-08-07,"PetrieRiver",33.65865436,"Swim","2016",8,7,220
"836",2016-08-08,"Britannia",98.78692378,"Swim","2016",8,8,221
"837",2016-08-08,"Westboro",37.06974581,"Swim","2016",8,8,221
"838",2016-08-08,"Mooneys",18.88175023,"Swim","2016",8,8,221
"839",2016-08-08,"PetrieEast",11.48698355,"Swim","2016",8,8,221
"840",2016-08-08,"PetrieRiver",18.88175023,"Swim","2016",8,8,221
"841",2016-08-09,"Britannia",29.92555739,"Swim","2016",8,9,222
"842",2016-08-09,"Westboro",49.03550052,"Swim","2016",8,9,222
"843",2016-08-09,"Mooneys",10,"Swim","2016",8,9,222
"844",2016-08-09,"PetrieEast",43.84327655,"Swim","2016",8,9,222
"845",2016-08-09,"PetrieRiver",30.72491419,"Swim","2016",8,9,222
"846",2016-08-10,"Britannia",58.27386917,"Swim","2016",8,10,223
"847",2016-08-10,"Westboro",41.12268512,"Swim","2016",8,10,223
"848",2016-08-10,"Mooneys",79.46155042,"Swim","2016",8,10,223
"849",2016-08-10,"PetrieEast",62.26660252,"Swim","2016",8,10,223
"850",2016-08-10,"PetrieRiver",20.22934171,"Swim","2016",8,10,223
"851",2016-08-11,"Britannia",21.86724148,"Swim","2016",8,11,224
"852",2016-08-11,"Westboro",75.6006141,"Swim","2016",8,11,224
"853",2016-08-11,"Mooneys",166.6457121,"Swim","2016",8,11,224
"854",2016-08-11,"PetrieEast",14.30969081,"Swim","2016",8,11,224
"855",2016-08-11,"PetrieRiver",34.55226309,"Swim","2016",8,11,224
"856",2016-08-12,"Britannia",55.01563212,"Swim","2016",8,12,225
"857",2016-08-12,"Westboro",22.20643035,"Swim","2016",8,12,225
"858",2016-08-12,"Mooneys",67.48785223,"Swim","2016",8,12,225
"859",2016-08-12,"PetrieEast",13.19507911,"Swim","2016",8,12,225
"860",2016-08-12,"PetrieRiver",29.35708966,"Swim","2016",8,12,225
"861",2016-08-13,"Britannia",20,"Swim","2016",8,13,226
"862",2016-08-13,"Westboro",30.21900136,"Swim","2016",8,13,226
"863",2016-08-13,"Mooneys",24.02248868,"Swim","2016",8,13,226
"864",2016-08-13,"PetrieEast",124.9839575,"Swim","2016",8,13,226
"865",2016-08-13,"PetrieRiver",46.15752846,"Swim","2016",8,13,226
"866",2016-08-14,"Britannia",55.73036045,"NoSwim","2016",8,14,227
"867",2016-08-14,"Westboro",66.99875827,"NoSwim","2016",8,14,227
"868",2016-08-14,"Mooneys",281.9347658,"NoSwim","2016",8,14,227
"869",2016-08-14,"PetrieEast",46.17892927,"NoSwim","2016",8,14,227
"870",2016-08-14,"PetrieRiver",59.66290001,"NoSwim","2016",8,14,227
"871",2016-08-15,"Britannia",88.04890658,"Swim","2016",8,15,228
"872",2016-08-15,"Westboro",220.7661768,"NoSwim","2016",8,15,228
"873",2016-08-15,"Mooneys",664.3076973,"NoSwim","2016",8,15,228
"874",2016-08-15,"PetrieEast",416.5218511,"NoSwim","2016",8,15,228
"875",2016-08-15,"PetrieRiver",288.8580121,"NoSwim","2016",8,15,228
"876",2016-08-16,"Britannia",48.51609669,"Swim","2016",8,16,229
"877",2016-08-16,"Westboro",86.17380833,"Swim","2016",8,16,229
"878",2016-08-16,"Mooneys",1000,"NoSwim","2016",8,16,229
"879",2016-08-16,"PetrieEast",127.9238103,"NoSwim","2016",8,16,229
"880",2016-08-16,"PetrieRiver",581.7311067,"NoSwim","2016",8,16,229
"881",2016-08-17,"Britannia",14.30969081,"Swim","2016",8,17,230
"882",2016-08-17,"Westboro",14.30969081,"Swim","2016",8,17,230
"883",2016-08-17,"Mooneys",236.4964119,"NoSwim","2016",8,17,230
"884",2016-08-17,"PetrieEast",134.9870309,"NoSwim","2016",8,17,230
"885",2016-08-17,"PetrieRiver",401.6789921,"NoSwim","2016",8,17,230
"886",2016-08-18,"Britannia",31.69786385,"Swim","2016",8,18,231
"887",2016-08-18,"Westboro",89.27227693,"Swim","2016",8,18,231
"888",2016-08-18,"Mooneys",340.720079,"NoSwim","2016",8,18,231
"889",2016-08-18,"PetrieEast",219.0107458,"NoSwim","2016",8,18,231
"890",2016-08-18,"PetrieRiver",213.5071552,"NoSwim","2016",8,18,231
"891",2016-08-19,"Britannia",17.82602458,"Swim","2016",8,19,232
"892",2016-08-19,"Westboro",51.43520797,"Swim","2016",8,19,232
"893",2016-08-19,"Mooneys",222.8663101,"NoSwim","2016",8,19,232
"894",2016-08-19,"PetrieEast",309.1596639,"NoSwim","2016",8,19,232
"895",2016-08-19,"PetrieRiver",758.2715992,"NoSwim","2016",8,19,232
"896",2016-08-20,"Britannia",26.05171085,"Swim","2016",8,20,233
"897",2016-08-20,"Westboro",23.52158045,"Swim","2016",8,20,233
"898",2016-08-20,"Mooneys",575.4933354,"NoSwim","2016",8,20,233
"899",2016-08-20,"PetrieEast",106.1291829,"NoSwim","2016",8,20,233
"900",2016-08-20,"PetrieRiver",806.1923935,"NoSwim","2016",8,20,233
"901",2016-08-21,"Britannia",10,"Swim","2016",8,21,234
"902",2016-08-21,"Westboro",33.65865436,"Swim","2016",8,21,234
"903",2016-08-21,"Mooneys",70.38964058,"Swim","2016",8,21,234
"904",2016-08-21,"PetrieEast",203.1815306,"NoSwim","2016",8,21,234
"905",2016-08-21,"PetrieRiver",193.3182045,"NoSwim","2016",8,21,234
"906",2016-08-22,"Britannia",23,"Swim","2016",8,22,235
"907",2016-08-22,"Westboro",82.31867283,"Swim","2016",8,22,235
"908",2016-08-22,"Mooneys",187.6025997,"Swim","2016",8,22,235
"909",2016-08-22,"PetrieEast",64.21618893,"Swim","2016",8,22,235
"910",2016-08-22,"PetrieRiver",94.55932407,"Swim","2016",8,22,235
"911",2016-08-23,"Britannia",95.09359155,"Swim","2016",8,23,236
"912",2016-08-23,"Westboro",65.54330785,"Swim","2016",8,23,236
"913",2016-08-23,"Mooneys",80.74385044,"Swim","2016",8,23,236
"914",2016-08-23,"PetrieEast",108.2963782,"Swim","2016",8,23,236
"915",2016-08-23,"PetrieRiver",127.9099365,"Swim","2016",8,23,236
"916",2016-08-24,"Britannia",17.82602458,"Swim","2016",8,24,237
"917",2016-08-24,"Westboro",47.23756075,"Swim","2016",8,24,237
"918",2016-08-24,"Mooneys",129.0382179,"NoSwim","2016",8,24,237
"919",2016-08-24,"PetrieEast",38.98059841,"Swim","2016",8,24,237
"920",2016-08-24,"PetrieRiver",76.76238805,"Swim","2016",8,24,237
"921",2016-08-25,"Britannia",14.30969081,"Swim","2016",8,25,238
"922",2016-08-25,"Westboro",41.92962713,"Swim","2016",8,25,238
"923",2016-08-25,"Mooneys",187.6784908,"NoSwim","2016",8,25,238
"924",2016-08-25,"PetrieEast",34.37543855,"Swim","2016",8,25,238
"925",2016-08-25,"PetrieRiver",56.13894523,"Swim","2016",8,25,238
"926",2016-08-26,"Britannia",11.48698355,"Swim","2016",8,26,239
"927",2016-08-26,"Westboro",32.87503659,"Swim","2016",8,26,239
"928",2016-08-26,"Mooneys",199.5112167,"NoSwim","2016",8,26,239
"929",2016-08-26,"PetrieEast",18.20564203,"Swim","2016",8,26,239
"930",2016-08-26,"PetrieRiver",89.69126885,"Swim","2016",8,26,239
"931",2016-08-27,"Britannia",20.47672511,"Swim","2016",8,27,240
"932",2016-08-27,"Westboro",364.6094652,"NoSwim","2016",8,27,240
"933",2016-08-27,"Mooneys",31.69786385,"Swim","2016",8,27,240
"934",2016-08-27,"PetrieEast",100.9266659,"Swim","2016",8,27,240
"935",2016-08-27,"PetrieRiver",59.04560454,"Swim","2016",8,27,240
"936",2016-08-28,"Britannia",22.20643035,"Swim","2016",8,28,241
"937",2016-08-28,"Westboro",65.54330785,"Swim","2016",8,28,241
"938",2016-08-28,"Mooneys",26.8673979,"Swim","2016",8,28,241
"939",2016-08-28,"PetrieEast",95.37949596,"Swim","2016",8,28,241
"940",2016-08-28,"PetrieRiver",36.76832575,"Swim","2016",8,28,241
"941",2017-06-17,"Britannia",29.92555739,"Swim","2017",6,17,168
"942",2017-06-17,"Westboro",52.31873243,"Swim","2017",6,17,168
"943",2017-06-17,"Mooneys",31.03691148,"Swim","2017",6,17,168
"944",2017-06-17,"PetrieEast",1,"Closed","2017",6,17,168
"945",2017-06-17,"PetrieRiver",1,"Closed","2017",6,17,168
"946",2017-06-18,"Britannia",16.09476912,"Swim","2017",6,18,169
"947",2017-06-18,"Westboro",31.77671523,"Swim","2017",6,18,169
"948",2017-06-18,"Mooneys",87.95018782,"Swim","2017",6,18,169
"949",2017-06-18,"PetrieEast",1,"Closed","2017",6,18,169
"950",2017-06-18,"PetrieRiver",1,"Closed","2017",6,18,169
"951",2017-06-19,"Britannia",9.387403934,"Swim","2017",6,19,170
"952",2017-06-19,"Westboro",9.587315155,"Swim","2017",6,19,170
"953",2017-06-19,"Mooneys",71.07986715,"Swim","2017",6,19,170
"954",2017-06-19,"PetrieEast",1,"Closed","2017",6,19,170
"955",2017-06-19,"PetrieRiver",1,"Closed","2017",6,19,170
"956",2017-06-20,"Britannia",15.15716567,"Swim","2017",6,20,171
"957",2017-06-20,"Westboro",148.6171057,"Swim","2017",6,20,171
"958",2017-06-20,"Mooneys",34.71251715,"Swim","2017",6,20,171
"959",2017-06-20,"PetrieEast",1,"Closed","2017",6,20,171
"960",2017-06-20,"PetrieRiver",1,"Closed","2017",6,20,171
"961",2017-06-21,"Britannia",65.17506371,"Swim","2017",6,21,172
"962",2017-06-21,"Westboro",65.54330785,"Swim","2017",6,21,172
"963",2017-06-21,"Mooneys",27.01920077,"Swim","2017",6,21,172
"964",2017-06-21,"PetrieEast",1,"Closed","2017",6,21,172
"965",2017-06-21,"PetrieRiver",1,"Closed","2017",6,21,172
"966",2017-06-22,"Britannia",16.09476912,"Swim","2017",6,22,173
"967",2017-06-22,"Westboro",364.7664753,"NoSwim","2017",6,22,173
"968",2017-06-22,"Mooneys",23.52158045,"Swim","2017",6,22,173
"969",2017-06-22,"PetrieEast",24.59509486,"Swim","2017",6,22,173
"970",2017-06-22,"PetrieRiver",1,"Closed","2017",6,22,173
"971",2017-06-23,"Britannia",35.03698962,"Swim","2017",6,23,174
"972",2017-06-23,"Westboro",76.89283136,"Swim","2017",6,23,174
"973",2017-06-23,"Mooneys",16.09476912,"Swim","2017",6,23,174
"974",2017-06-23,"PetrieEast",11.24746113,"Swim","2017",6,23,174
"975",2017-06-23,"PetrieRiver",1,"Closed","2017",6,23,174
"976",2017-06-24,"Britannia",9.486832981,"Swim","2017",6,24,175
"977",2017-06-24,"Westboro",52.2330338,"Swim","2017",6,24,175
"978",2017-06-24,"Mooneys",150.5266591,"Swim","2017",6,24,175
"979",2017-06-24,"PetrieEast",23.73523814,"Swim","2017",6,24,175
"980",2017-06-24,"PetrieRiver",133.3207268,"Swim","2017",6,24,175
"981",2017-06-25,"Britannia",53.34537217,"Swim","2017",6,25,176
"982",2017-06-25,"Westboro",373.9962538,"NoSwim","2017",6,25,176
"983",2017-06-25,"Mooneys",151.8371124,"NoSwim","2017",6,25,176
"984",2017-06-25,"PetrieEast",29.30156052,"Swim","2017",6,25,176
"985",2017-06-25,"PetrieRiver",99.69737388,"NoSwim","2017",6,25,176
"986",2017-06-26,"Britannia",100.5569612,"Swim","2017",6,26,177
"987",2017-06-26,"Westboro",85.23981584,"Swim","2017",6,26,177
"988",2017-06-26,"Mooneys",37.27919273,"Swim","2017",6,26,177
"989",2017-06-26,"PetrieEast",22.9739671,"Swim","2017",6,26,177
"990",2017-06-26,"PetrieRiver",38.44641568,"Swim","2017",6,26,177
"991",2017-06-27,"Britannia",143.9565467,"NoSwim","2017",6,27,178
"992",2017-06-27,"Westboro",194.140134,"Swim","2017",6,27,178
"993",2017-06-27,"Mooneys",107.5130361,"Swim","2017",6,27,178
"994",2017-06-27,"PetrieEast",84.9928988,"Swim","2017",6,27,178
"995",2017-06-27,"PetrieRiver",574.6550559,"NoSwim","2017",6,27,178
"996",2017-06-28,"Britannia",27.59459323,"Swim","2017",6,28,179
"997",2017-06-28,"Westboro",45.21602297,"Swim","2017",6,28,179
"998",2017-06-28,"Mooneys",72.97835489,"Swim","2017",6,28,179
"999",2017-06-28,"PetrieEast",93.790447,"Swim","2017",6,28,179
"1000",2017-06-28,"PetrieRiver",104.3205711,"Swim","2017",6,28,179
"1001",2017-06-29,"Britannia",133.7504487,"Swim","2017",6,29,180
"1002",2017-06-29,"Westboro",20.47672511,"Swim","2017",6,29,180
"1003",2017-06-29,"Mooneys",142.3228678,"Swim","2017",6,29,180
"1004",2017-06-29,"PetrieEast",58.84529094,"Swim","2017",6,29,180
"1005",2017-06-29,"PetrieRiver",43,"NoSwim","2017",6,29,180
"1006",2017-06-30,"Britannia",12.38675375,"Rain","2017",6,30,181
"1007",2017-06-30,"Westboro",37.76350045,"Rain","2017",6,30,181
"1008",2017-06-30,"Mooneys",70.68051678,"Rain","2017",6,30,181
"1009",2017-06-30,"PetrieEast",21.41127368,"Rain","2017",6,30,181
"1010",2017-06-30,"PetrieRiver",72,"Rain","2017",6,30,181
"1011",2017-07-01,"Britannia",31.03691148,"Swim","2017",7,1,182
"1012",2017-07-01,"Westboro",126.2166971,"Rain","2017",7,1,182
"1013",2017-07-01,"Mooneys",992.662255,"NoSwim","2017",7,1,182
"1014",2017-07-01,"PetrieEast",203.9415498,"NoSwim","2017",7,1,182
"1015",2017-07-01,"PetrieRiver",201.8817552,"NoSwim","2017",7,1,182
"1016",2017-07-02,"Britannia",25.11886432,"Swim","2017",7,2,183
"1017",2017-07-02,"Westboro",99.03266544,"Rain","2017",7,2,183
"1018",2017-07-02,"Mooneys",207.0292267,"NoSwim","2017",7,2,183
"1019",2017-07-02,"PetrieEast",59.54882097,"Rain","2017",7,2,183
"1020",2017-07-02,"PetrieRiver",177.2652025,"Rain","2017",7,2,183
"1021",2017-07-03,"Britannia",163.3836159,"Swim","2017",7,3,184
"1022",2017-07-03,"Westboro",678.3282849,"NoSwim","2017",7,3,184
"1023",2017-07-03,"Mooneys",554.0621304,"NoSwim","2017",7,3,184
"1024",2017-07-03,"PetrieEast",98.30339939,"Swim","2017",7,3,184
"1025",2017-07-03,"PetrieRiver",990.5855376,"NoSwim","2017",7,3,184
"1026",2017-07-04,"Britannia",150.2215667,"NoSwim","2017",7,4,185
"1027",2017-07-04,"Westboro",201.2346617,"NoSwim","2017",7,4,185
"1028",2017-07-04,"Mooneys",299.9039385,"NoSwim","2017",7,4,185
"1029",2017-07-04,"PetrieEast",255.3938804,"NoSwim","2017",7,4,185
"1030",2017-07-04,"PetrieRiver",433.9275675,"NoSwim","2017",7,4,185
"1031",2017-07-05,"Britannia",22.20643035,"Swim","2017",7,5,186
"1032",2017-07-05,"Westboro",52.66123073,"Swim","2017",7,5,186
"1033",2017-07-05,"Mooneys",85.23299556,"Swim","2017",7,5,186
"1034",2017-07-05,"PetrieEast",165.7094409,"NoSwim","2017",7,5,186
"1035",2017-07-05,"PetrieRiver",135.3114691,"NoSwim","2017",7,5,186
"1036",2017-07-06,"Britannia",11.94321512,"Swim","2017",7,6,187
"1037",2017-07-06,"Westboro",44.16333445,"Swim","2017",7,6,187
"1038",2017-07-06,"Mooneys",120.062435,"Swim","2017",7,6,187
"1039",2017-07-06,"PetrieEast",95.60175419,"Swim","2017",7,6,187
"1040",2017-07-06,"PetrieRiver",60.43800271,"Swim","2017",7,6,187
"1041",2017-07-07,"Britannia",14.01131032,"Swim","2017",7,7,188
"1042",2017-07-07,"Westboro",24.02248868,"Swim","2017",7,7,188
"1043",2017-07-07,"Mooneys",127.4743547,"NoSwim","2017",7,7,188
"1044",2017-07-07,"PetrieEast",15.51845574,"Swim","2017",7,7,188
"1045",2017-07-07,"PetrieRiver",41.8255821,"Swim","2017",7,7,188
"1046",2017-07-08,"Britannia",12.65053819,"Swim","2017",7,8,189
"1047",2017-07-08,"Westboro",145.219517,"Swim","2017",7,8,189
"1048",2017-07-08,"Mooneys",46.43984379,"Swim","2017",7,8,189
"1049",2017-07-08,"PetrieEast",11.94321512,"Swim","2017",7,8,189
"1050",2017-07-08,"PetrieRiver",35.94431819,"Swim","2017",7,8,189
"1051",2017-07-09,"Britannia",866.1392117,"NoSwim","2017",7,9,190
"1052",2017-07-09,"Westboro",370.6980512,"NoSwim","2017",7,9,190
"1053",2017-07-09,"Mooneys",418.4034134,"NoSwim","2017",7,9,190
"1054",2017-07-09,"PetrieEast",19.6316817,"Rain","2017",7,9,190
"1055",2017-07-09,"PetrieRiver",67.5954889,"Rain","2017",7,9,190
"1056",2017-07-10,"Britannia",66.28908035,"Swim","2017",7,10,191
"1057",2017-07-10,"Westboro",89.92396858,"Swim","2017",7,10,191
"1058",2017-07-10,"Mooneys",196.9525339,"NoSwim","2017",7,10,191
"1059",2017-07-10,"PetrieEast",46.43984379,"Swim","2017",7,10,191
"1060",2017-07-10,"PetrieRiver",152.7505899,"Swim","2017",7,10,191
"1061",2017-07-11,"Britannia",16.4375183,"Swim","2017",7,11,192
"1062",2017-07-11,"Westboro",78.60030856,"Swim","2017",7,11,192
"1063",2017-07-11,"Mooneys",350.4384941,"NoSwim","2017",7,11,192
"1064",2017-07-11,"PetrieEast",20.04975186,"Swim","2017",7,11,192
"1065",2017-07-11,"PetrieRiver",24.25804834,"Swim","2017",7,11,192
"1066",2017-07-12,"Britannia",11.24746113,"Swim","2017",7,12,193
"1067",2017-07-12,"Westboro",53.34537217,"Swim","2017",7,12,193
"1068",2017-07-12,"Mooneys",423.3580106,"NoSwim","2017",7,12,193
"1069",2017-07-12,"PetrieEast",16.59870127,"Swim","2017",7,12,193
"1070",2017-07-12,"PetrieRiver",66.45398059,"NoSwim","2017",7,12,193
"1071",2017-07-13,"Britannia",11.24746113,"Swim","2017",7,13,194
"1072",2017-07-13,"Westboro",151.0466254,"Swim","2017",7,13,194
"1073",2017-07-13,"Mooneys",621.4907721,"NoSwim","2017",7,13,194
"1074",2017-07-13,"PetrieEast",90.6463423,"Swim","2017",7,13,194
"1075",2017-07-13,"PetrieRiver",331.5221919,"NoSwim","2017",7,13,194
"1076",2017-07-14,"Britannia",9.587315155,"Swim","2017",7,14,195
"1077",2017-07-14,"Westboro",27.01920077,"Swim","2017",7,14,195
"1078",2017-07-14,"Mooneys",286.8567467,"NoSwim","2017",7,14,195
"1079",2017-07-14,"PetrieEast",31.03691148,"Swim","2017",7,14,195
"1080",2017-07-14,"PetrieRiver",61.37953209,"Swim","2017",7,14,195
"1081",2017-07-15,"Britannia",43.17359884,"Swim","2017",7,15,196
"1082",2017-07-15,"Westboro",13.19507911,"Swim","2017",7,15,196
"1083",2017-07-15,"Mooneys",147.6160875,"NoSwim","2017",7,15,196
"1084",2017-07-15,"PetrieEast",24.97659622,"Swim","2017",7,15,196
"1085",2017-07-15,"PetrieRiver",93.9778564,"Swim","2017",7,15,196
"1086",2017-07-16,"Britannia",45.80344098,"Swim","2017",7,16,197
"1087",2017-07-16,"Westboro",81.64932647,"Swim","2017",7,16,197
"1088",2017-07-16,"Mooneys",505.7584896,"NoSwim","2017",7,16,197
"1089",2017-07-16,"PetrieEast",30.63887063,"Swim","2017",7,16,197
"1090",2017-07-16,"PetrieRiver",31.41552236,"Swim","2017",7,16,197
"1091",2017-07-17,"Britannia",67.9819039,"Swim","2017",7,17,198
"1092",2017-07-17,"Westboro",75.90669948,"Swim","2017",7,17,198
"1093",2017-07-17,"Mooneys",93.26350102,"Swim","2017",7,17,198
"1094",2017-07-17,"PetrieEast",173.0638344,"Swim","2017",7,17,198
"1095",2017-07-17,"PetrieRiver",110.7105212,"Swim","2017",7,17,198
"1096",2017-07-18,"Britannia",16.59870127,"Swim","2017",7,18,199
"1097",2017-07-18,"Westboro",16.09476912,"Swim","2017",7,18,199
"1098",2017-07-18,"Mooneys",40.12036715,"Swim","2017",7,18,199
"1099",2017-07-18,"PetrieEast",263.4912607,"NoSwim","2017",7,18,199
"1100",2017-07-18,"PetrieRiver",29.92555739,"Swim","2017",7,18,199
"1101",2017-07-19,"Britannia",118.9415619,"Swim","2017",7,19,200
"1102",2017-07-19,"Westboro",16.4375183,"Swim","2017",7,19,200
"1103",2017-07-19,"Mooneys",56.59855214,"Swim","2017",7,19,200
"1104",2017-07-19,"PetrieEast",157.623174,"NoSwim","2017",7,19,200
"1105",2017-07-19,"PetrieRiver",53.78268785,"Swim","2017",7,19,200
"1106",2017-07-20,"Britannia",63.07553088,"Swim","2017",7,20,201
"1107",2017-07-20,"Westboro",11.48698355,"Swim","2017",7,20,201
"1108",2017-07-20,"Mooneys",24.02248868,"Swim","2017",7,20,201
"1109",2017-07-20,"PetrieEast",454.5464321,"NoSwim","2017",7,20,201
"1110",2017-07-20,"PetrieRiver",73.60219228,"Swim","2017",7,20,201
"1111",2017-07-21,"Britannia",26.05171085,"Swim","2017",7,21,202
"1112",2017-07-21,"Westboro",10,"Swim","2017",7,21,202
"1113",2017-07-21,"Mooneys",61.58111124,"Swim","2017",7,21,202
"1114",2017-07-21,"PetrieEast",20.47672511,"Swim","2017",7,21,202
"1115",2017-07-21,"PetrieRiver",33.2269903,"Swim","2017",7,21,202
"1116",2017-07-22,"Britannia",71.74428052,"Swim","2017",7,22,203
"1117",2017-07-22,"Westboro",37.76350045,"Swim","2017",7,22,203
"1118",2017-07-22,"Mooneys",24.91461879,"Swim","2017",7,22,203
"1119",2017-07-22,"PetrieEast",66.86422152,"Swim","2017",7,22,203
"1120",2017-07-22,"PetrieRiver",24.02248868,"Swim","2017",7,22,203
"1121",2017-07-23,"Britannia",32.87503659,"Swim","2017",7,23,204
"1122",2017-07-23,"Westboro",35.94431819,"Swim","2017",7,23,204
"1123",2017-07-23,"Mooneys",26.45580619,"Swim","2017",7,23,204
"1124",2017-07-23,"PetrieEast",84.9928988,"Swim","2017",7,23,204
"1125",2017-07-23,"PetrieRiver",40.72336009,"Swim","2017",7,23,204
"1126",2017-07-24,"Britannia",16.4375183,"Rain","2017",7,24,205
"1127",2017-07-24,"Westboro",112.6539976,"Rain","2017",7,24,205
"1128",2017-07-24,"Mooneys",12.19755409,"Rain","2017",7,24,205
"1129",2017-07-24,"PetrieEast",123.8553013,"Rain","2017",7,24,205
"1130",2017-07-24,"PetrieRiver",65.1084224,"Rain","2017",7,24,205
"1131",2017-07-25,"Britannia",15.19487052,"Rain","2017",7,25,206
"1132",2017-07-25,"Westboro",72.26801701,"Rain","2017",7,25,206
"1133",2017-07-25,"Mooneys",226.7700871,"Rain","2017",7,25,206
"1134",2017-07-25,"PetrieEast",981.6163983,"Rain","2017",7,25,206
"1135",2017-07-25,"PetrieRiver",1000,"Rain","2017",7,25,206
"1136",2017-07-26,"Britannia",30.21900136,"Swim","2017",7,26,207
"1137",2017-07-26,"Westboro",81.69966518,"Swim","2017",7,26,207
"1138",2017-07-26,"Mooneys",611.3151036,"NoSwim","2017",7,26,207
"1139",2017-07-26,"PetrieEast",87.5644265,"Swim","2017",7,26,207
"1140",2017-07-26,"PetrieRiver",620.7392641,"NoSwim","2017",7,26,207
"1141",2017-07-27,"Britannia",69.17529748,"Swim","2017",7,27,208
"1142",2017-07-27,"Westboro",85.51758619,"Swim","2017",7,27,208
"1143",2017-07-27,"Mooneys",543.5564865,"NoSwim","2017",7,27,208
"1144",2017-07-27,"PetrieEast",204.0088385,"NoSwim","2017",7,27,208
"1145",2017-07-27,"PetrieRiver",366.3680816,"NoSwim","2017",7,27,208
"1146",2017-07-28,"Britannia",12.68200758,"Swim","2017",7,28,209
"1147",2017-07-28,"Westboro",15.15716567,"Swim","2017",7,28,209
"1148",2017-07-28,"Mooneys",184.344799,"NoSwim","2017",7,28,209
