"date","julian","year","location","count","status","Tmax","Tmean","Tmin","rain"
2016-07-06,188,"2016","Britannia",11.48698355,"Swim",31.4,24.2,17,0
2016-07-06,188,"2016","Westboro",22.67933155,"Swim",31.4,24.2,17,0
2016-07-06,188,"2016","Mooneys",11.48698355,"Swim",31.4,24.2,17,0
2016-07-06,188,"2016","PetrieEast",20.47672511,"Swim",31.4,24.2,17,0
2016-07-06,188,"2016","PetrieRiver",27.94899025,"Swim",31.4,24.2,17,0
2016-07-07,189,"2016","Britannia",11.48698355,"Swim",30.2,24.2,18.2,0.4
2016-07-07,189,"2016","Westboro",95.30397766,"Swim",30.2,24.2,18.2,0.4
2016-07-07,189,"2016","Mooneys",10,"Swim",30.2,24.2,18.2,0.4
2016-07-07,189,"2016","PetrieEast",11.48698355,"Swim",30.2,24.2,18.2,0.4
2016-07-07,189,"2016","PetrieRiver",15.81895356,"Swim",30.2,24.2,18.2,0.4
2016-07-08,190,"2016","Britannia",17.82602458,"Swim",22.2,19.8,17.3,0
2016-07-08,190,"2016","Westboro",15.15716567,"Swim",22.2,19.8,17.3,0
2016-07-08,190,"2016","Mooneys",43.03455054,"Swim",22.2,19.8,17.3,0
2016-07-08,190,"2016","PetrieEast",528.8513007,"NoSwim",22.2,19.8,17.3,0
2016-07-08,190,"2016","PetrieRiver",37.40064735,"Swim",22.2,19.8,17.3,0
2016-07-09,191,"2016","Britannia",31.03691148,"Swim",18.6,17,15.3,22.6
2016-07-09,191,"2016","Westboro",14.30969081,"Swim",18.6,17,15.3,22.6
2016-07-09,191,"2016","Mooneys",17.41101127,"Swim",18.6,17,15.3,22.6
2016-07-09,191,"2016","PetrieEast",16.4375183,"Swim",18.6,17,15.3,22.6
2016-07-09,191,"2016","PetrieRiver",40.0580362,"Swim",18.6,17,15.3,22.6
2016-07-10,192,"2016","Britannia",10,"Swim",21.5,17,12.4,0.8
2016-07-10,192,"2016","Westboro",21.68943542,"Swim",21.5,17,12.4,0.8
2016-07-10,192,"2016","Mooneys",19.33182045,"Swim",21.5,17,12.4,0.8
2016-07-10,192,"2016","PetrieEast",91.44271086,"Swim",21.5,17,12.4,0.8
2016-07-10,192,"2016","PetrieRiver",186.0246779,"Swim",21.5,17,12.4,0.8
2016-07-11,193,"2016","Britannia",68.53467509,"Swim",28.4,19.7,10.9,0
2016-07-11,193,"2016","Westboro",41.69405251,"Swim",28.4,19.7,10.9,0
2016-07-11,193,"2016","Mooneys",243.7219477,"NoSwim",28.4,19.7,10.9,0
2016-07-11,193,"2016","PetrieEast",58.27386917,"Swim",28.4,19.7,10.9,0
2016-07-11,193,"2016","PetrieRiver",608.8384633,"NoSwim",28.4,19.7,10.9,0
2016-07-12,194,"2016","Britannia",31.03691148,"Swim",29.7,21.8,13.8,0
2016-07-12,194,"2016","Westboro",32.87503659,"Swim",29.7,21.8,13.8,0
2016-07-12,194,"2016","Mooneys",131.2142457,"NoSwim",29.7,21.8,13.8,0
2016-07-12,194,"2016","PetrieEast",176.1776038,"Swim",29.7,21.8,13.8,0
2016-07-12,194,"2016","PetrieRiver",166.7663331,"NoSwim",29.7,21.8,13.8,0
2016-07-13,195,"2016","Britannia",52.42507219,"Swim",32.6,25.4,18.1,0
2016-07-13,195,"2016","Westboro",13.19507911,"Swim",32.6,25.4,18.1,0
2016-07-13,195,"2016","Mooneys",27.24069927,"Swim",32.6,25.4,18.1,0
2016-07-13,195,"2016","PetrieEast",72.04075459,"Swim",32.6,25.4,18.1,0
2016-07-13,195,"2016","PetrieRiver",86.01212076,"Swim",32.6,25.4,18.1,0
2016-07-14,196,"2016","Britannia",126.7939317,"Swim",28.4,23.7,19,8.8
2016-07-14,196,"2016","Westboro",11.48698355,"Swim",28.4,23.7,19,8.8
2016-07-14,196,"2016","Mooneys",42.4964494,"Swim",28.4,23.7,19,8.8
2016-07-14,196,"2016","PetrieEast",272.8414559,"NoSwim",28.4,23.7,19,8.8
2016-07-14,196,"2016","PetrieRiver",177.2930302,"Swim",28.4,23.7,19,8.8
2016-07-15,197,"2016","Britannia",15.15716567,"Swim",29.8,22.9,15.9,1.8
2016-07-15,197,"2016","Westboro",129.5591503,"Swim",29.8,22.9,15.9,1.8
2016-07-15,197,"2016","Mooneys",57.46062557,"Swim",29.8,22.9,15.9,1.8
2016-07-15,197,"2016","PetrieEast",43.84327655,"Swim",29.8,22.9,15.9,1.8
2016-07-15,197,"2016","PetrieRiver",1000,"NoSwim",29.8,22.9,15.9,1.8
2016-07-16,198,"2016","Britannia",84.68716102,"Swim",23.1,18.6,14,0
2016-07-16,198,"2016","Westboro",73.2721243,"Swim",23.1,18.6,14,0
2016-07-16,198,"2016","Mooneys",545.0160124,"NoSwim",23.1,18.6,14,0
2016-07-16,198,"2016","PetrieEast",40.42823217,"Swim",23.1,18.6,14,0
2016-07-16,198,"2016","PetrieRiver",159.365671,"NoSwim",23.1,18.6,14,0
2016-07-17,199,"2016","Britannia",38.6636409,"Swim",27.1,22,16.8,4.6
2016-07-17,199,"2016","Westboro",24.08224685,"Swim",27.1,22,16.8,4.6
2016-07-17,199,"2016","Mooneys",46.17892927,"Swim",27.1,22,16.8,4.6
2016-07-17,199,"2016","PetrieEast",144.2237946,"Swim",27.1,22,16.8,4.6
2016-07-17,199,"2016","PetrieRiver",238.8520138,"NoSwim",27.1,22,16.8,4.6
2016-07-18,200,"2016","Britannia",11.48698355,"Swim",29.5,22.9,16.2,0
2016-07-18,200,"2016","Westboro",73.60219228,"Swim",29.5,22.9,16.2,0
2016-07-18,200,"2016","Mooneys",44.4128607,"Swim",29.5,22.9,16.2,0
2016-07-18,200,"2016","PetrieEast",348.8382514,"NoSwim",29.5,22.9,16.2,0
2016-07-18,200,"2016","PetrieRiver",69.03498132,"Swim",29.5,22.9,16.2,0
2016-07-19,201,"2016","Britannia",14.30969081,"Swim",24,17.6,11.1,0
2016-07-19,201,"2016","Westboro",20,"Swim",24,17.6,11.1,0
2016-07-19,201,"2016","Mooneys",78.69648926,"Swim",24,17.6,11.1,0
2016-07-19,201,"2016","PetrieEast",96.98341166,"Swim",24,17.6,11.1,0
2016-07-19,201,"2016","PetrieRiver",45.12993097,"Swim",24,17.6,11.1,0
2016-07-20,202,"2016","Britannia",26.39015822,"Swim",27.8,19.3,10.7,0
2016-07-20,202,"2016","Westboro",17.18771928,"Swim",27.8,19.3,10.7,0
2016-07-20,202,"2016","Mooneys",27.66323734,"Swim",27.8,19.3,10.7,0
2016-07-20,202,"2016","PetrieEast",36.80109614,"Swim",27.8,19.3,10.7,0
2016-07-20,202,"2016","PetrieRiver",51.82528531,"Swim",27.8,19.3,10.7,0
2016-07-21,203,"2016","Britannia",17.82602458,"Swim",32.6,22.8,12.9,0
2016-07-21,203,"2016","Westboro",58.41883084,"Swim",32.6,22.8,12.9,0
2016-07-21,203,"2016","Mooneys",11.48698355,"Swim",32.6,22.8,12.9,0
2016-07-21,203,"2016","PetrieEast",45.471497,"Swim",32.6,22.8,12.9,0
2016-07-21,203,"2016","PetrieRiver",29.35708966,"Swim",32.6,22.8,12.9,0
2016-07-22,204,"2016","Britannia",11.48698355,"Swim",34,27.4,20.7,0
2016-07-22,204,"2016","Westboro",11.48698355,"Swim",34,27.4,20.7,0
2016-07-22,204,"2016","Mooneys",22,"Swim",34,27.4,20.7,0
2016-07-22,204,"2016","PetrieEast",14.30969081,"Swim",34,27.4,20.7,0
2016-07-22,204,"2016","PetrieRiver",37.98978028,"Swim",34,27.4,20.7,0
2016-07-23,205,"2016","Britannia",27.01920077,"Swim",29.3,23.3,17.3,0
2016-07-23,205,"2016","Westboro",17.41101127,"Swim",29.3,23.3,17.3,0
2016-07-23,205,"2016","Mooneys",11.48698355,"Swim",29.3,23.3,17.3,0
2016-07-23,205,"2016","PetrieEast",56.21929819,"Swim",29.3,23.3,17.3,0
2016-07-23,205,"2016","PetrieRiver",40.07213125,"Swim",29.3,23.3,17.3,0
2016-07-24,206,"2016","Britannia",35.94431819,"Swim",27.5,20.3,13,0
2016-07-24,206,"2016","Westboro",100.4086465,"Swim",27.5,20.3,13,0
2016-07-24,206,"2016","Mooneys",10,"Swim",27.5,20.3,13,0
2016-07-24,206,"2016","PetrieEast",29.30156052,"Swim",27.5,20.3,13,0
2016-07-24,206,"2016","PetrieRiver",20.91279105,"Swim",27.5,20.3,13,0
2016-07-25,207,"2016","Britannia",13.19507911,"Swim",28.5,23.1,17.7,6
2016-07-25,207,"2016","Westboro",10,"Swim",28.5,23.1,17.7,6
2016-07-25,207,"2016","Mooneys",10,"Swim",28.5,23.1,17.7,6
2016-07-25,207,"2016","PetrieEast",23.52158045,"Swim",28.5,23.1,17.7,6
2016-07-25,207,"2016","PetrieRiver",23.52158045,"Swim",28.5,23.1,17.7,6
2016-07-26,208,"2016","Britannia",10,"Swim",29.9,23.8,17.7,0
2016-07-26,208,"2016","Westboro",72.5935618,"Swim",29.9,23.8,17.7,0
2016-07-26,208,"2016","Mooneys",134.8247245,"Swim",29.9,23.8,17.7,0
2016-07-26,208,"2016","PetrieEast",69.99416812,"Swim",29.9,23.8,17.7,0
2016-07-26,208,"2016","PetrieRiver",31.37587274,"Swim",29.9,23.8,17.7,0
2016-07-27,209,"2016","Britannia",47.67911007,"Swim",31.4,23.8,16.1,0
2016-07-27,209,"2016","Westboro",132.3807781,"Swim",31.4,23.8,16.1,0
2016-07-27,209,"2016","Mooneys",35.19482029,"Swim",31.4,23.8,16.1,0
2016-07-27,209,"2016","PetrieEast",232.963952,"NoSwim",31.4,23.8,16.1,0
2016-07-27,209,"2016","PetrieRiver",133.6600249,"Swim",31.4,23.8,16.1,0
2016-07-28,210,"2016","Britannia",26.30716865,"Swim",29.1,23.2,17.2,0
2016-07-28,210,"2016","Westboro",39.87421134,"Swim",29.1,23.2,17.2,0
2016-07-28,210,"2016","Mooneys",25.50849001,"Swim",29.1,23.2,17.2,0
2016-07-28,210,"2016","PetrieEast",37.27919273,"Swim",29.1,23.2,17.2,0
2016-07-28,210,"2016","PetrieRiver",58.55266993,"Swim",29.1,23.2,17.2,0
2016-07-29,211,"2016","Britannia",20.47672511,"Swim",26.6,20.7,14.8,0
2016-07-29,211,"2016","Westboro",18.88175023,"Swim",26.6,20.7,14.8,0
2016-07-29,211,"2016","Mooneys",81.73554559,"Swim",26.6,20.7,14.8,0
2016-07-29,211,"2016","PetrieEast",65.78428239,"Swim",26.6,20.7,14.8,0
2016-07-29,211,"2016","PetrieRiver",391.1900061,"NoSwim",26.6,20.7,14.8,0
2016-07-30,212,"2016","Britannia",13.19507911,"Swim",27.5,20.7,13.9,0
2016-07-30,212,"2016","Westboro",39.87421134,"Swim",27.5,20.7,13.9,0
2016-07-30,212,"2016","Mooneys",121.6222103,"Swim",27.5,20.7,13.9,0
2016-07-30,212,"2016","PetrieEast",22.67933155,"Swim",27.5,20.7,13.9,0
2016-07-30,212,"2016","PetrieRiver",51.13634452,"Swim",27.5,20.7,13.9,0
2016-07-31,213,"2016","Britannia",10,"Swim",30.4,22.1,13.7,0
2016-07-31,213,"2016","Westboro",21.68943542,"Swim",30.4,22.1,13.7,0
2016-07-31,213,"2016","Mooneys",16.4375183,"Swim",30.4,22.1,13.7,0
2016-07-31,213,"2016","PetrieEast",16.4375183,"Swim",30.4,22.1,13.7,0
2016-07-31,213,"2016","PetrieRiver",28.61938162,"Swim",30.4,22.1,13.7,0
2016-08-01,214,"2016","Britannia",67.52637272,"Swim",30.3,23.6,16.8,0
2016-08-01,214,"2016","Westboro",14.30969081,"Swim",30.3,23.6,16.8,0
2016-08-01,214,"2016","Mooneys",24.91461879,"Swim",30.3,23.6,16.8,0
2016-08-01,214,"2016","PetrieEast",88.25755561,"Swim",30.3,23.6,16.8,0
2016-08-01,214,"2016","PetrieRiver",37.44342461,"Swim",30.3,23.6,16.8,0
2016-08-02,215,"2016","Britannia",55.01563212,"Swim",30.3,22.6,14.9,0
2016-08-02,215,"2016","Westboro",11.48698355,"Swim",30.3,22.6,14.9,0
2016-08-02,215,"2016","Mooneys",12.4573094,"Swim",30.3,22.6,14.9,0
2016-08-02,215,"2016","PetrieEast",34.46095065,"Swim",30.3,22.6,14.9,0
2016-08-02,215,"2016","PetrieRiver",27.64033702,"Swim",30.3,22.6,14.9,0
2016-08-03,216,"2016","Britannia",132.7228519,"Swim",31.6,22.8,14,0
2016-08-03,216,"2016","Westboro",29.92555739,"Swim",31.6,22.8,14,0
2016-08-03,216,"2016","Mooneys",55.92799081,"Swim",31.6,22.8,14,0
2016-08-03,216,"2016","PetrieEast",12.4573094,"Swim",31.6,22.8,14,0
2016-08-03,216,"2016","PetrieRiver",37.56274081,"Swim",31.6,22.8,14,0
2016-08-04,217,"2016","Britannia",14.30969081,"Swim",34.2,26.2,18.2,0
2016-08-04,217,"2016","Westboro",18.88175023,"Swim",34.2,26.2,18.2,0
2016-08-04,217,"2016","Mooneys",12.4573094,"Swim",34.2,26.2,18.2,0
2016-08-04,217,"2016","PetrieEast",21.68943542,"Swim",34.2,26.2,18.2,0
2016-08-04,217,"2016","PetrieRiver",22.28371856,"Swim",34.2,26.2,18.2,0
2016-08-05,218,"2016","Britannia",80.85646434,"Swim",33.1,25.8,18.5,0
2016-08-05,218,"2016","Westboro",15.51845574,"Swim",33.1,25.8,18.5,0
2016-08-05,218,"2016","Mooneys",81.94951592,"Swim",33.1,25.8,18.5,0
2016-08-05,218,"2016","PetrieEast",10,"Swim",33.1,25.8,18.5,0
2016-08-05,218,"2016","PetrieRiver",318.112867,"NoSwim",33.1,25.8,18.5,0
2016-08-06,219,"2016","Britannia",14.30969081,"Swim",28.6,22.4,16.2,0
2016-08-06,219,"2016","Westboro",49.67253876,"Swim",28.6,22.4,16.2,0
2016-08-06,219,"2016","Mooneys",74.59717757,"Swim",28.6,22.4,16.2,0
2016-08-06,219,"2016","PetrieEast",22.20643035,"Swim",28.6,22.4,16.2,0
2016-08-06,219,"2016","PetrieRiver",41.4672114,"Swim",28.6,22.4,16.2,0
2016-08-07,220,"2016","Britannia",27.76494317,"Swim",27.8,20.7,13.6,0
2016-08-07,220,"2016","Westboro",36.80109614,"Swim",27.8,20.7,13.6,0
2016-08-07,220,"2016","Mooneys",15.51845574,"Swim",27.8,20.7,13.6,0
2016-08-07,220,"2016","PetrieEast",18.88175023,"Swim",27.8,20.7,13.6,0
2016-08-07,220,"2016","PetrieRiver",33.65865436,"Swim",27.8,20.7,13.6,0
2016-08-08,221,"2016","Britannia",98.78692378,"Swim",30.7,21.2,11.7,0
2016-08-08,221,"2016","Westboro",37.06974581,"Swim",30.7,21.2,11.7,0
2016-08-08,221,"2016","Mooneys",18.88175023,"Swim",30.7,21.2,11.7,0
2016-08-08,221,"2016","PetrieEast",11.48698355,"Swim",30.7,21.2,11.7,0
2016-08-08,221,"2016","PetrieRiver",18.88175023,"Swim",30.7,21.2,11.7,0
2016-08-09,222,"2016","Britannia",29.92555739,"Swim",32.7,23.1,13.4,0
2016-08-09,222,"2016","Westboro",49.03550052,"Swim",32.7,23.1,13.4,0
2016-08-09,222,"2016","Mooneys",10,"Swim",32.7,23.1,13.4,0
2016-08-09,222,"2016","PetrieEast",43.84327655,"Swim",32.7,23.1,13.4,0
2016-08-09,222,"2016","PetrieRiver",30.72491419,"Swim",32.7,23.1,13.4,0
2016-08-10,223,"2016","Britannia",58.27386917,"Swim",34.6,27,19.3,0
2016-08-10,223,"2016","Westboro",41.12268512,"Swim",34.6,27,19.3,0
2016-08-10,223,"2016","Mooneys",79.46155042,"Swim",34.6,27,19.3,0
2016-08-10,223,"2016","PetrieEast",62.26660252,"Swim",34.6,27,19.3,0
2016-08-10,223,"2016","PetrieRiver",20.22934171,"Swim",34.6,27,19.3,0
2016-08-11,224,"2016","Britannia",21.86724148,"Swim",34.4,26.7,19,0
2016-08-11,224,"2016","Westboro",75.6006141,"Swim",34.4,26.7,19,0
2016-08-11,224,"2016","Mooneys",166.6457121,"Swim",34.4,26.7,19,0
2016-08-11,224,"2016","PetrieEast",14.30969081,"Swim",34.4,26.7,19,0
2016-08-11,224,"2016","PetrieRiver",34.55226309,"Swim",34.4,26.7,19,0
2016-08-12,225,"2016","Britannia",55.01563212,"Swim",25.8,21.6,17.3,5.2
2016-08-12,225,"2016","Westboro",22.20643035,"Swim",25.8,21.6,17.3,5.2
2016-08-12,225,"2016","Mooneys",67.48785223,"Swim",25.8,21.6,17.3,5.2
2016-08-12,225,"2016","PetrieEast",13.19507911,"Swim",25.8,21.6,17.3,5.2
2016-08-12,225,"2016","PetrieRiver",29.35708966,"Swim",25.8,21.6,17.3,5.2
2016-08-13,226,"2016","Britannia",20,"Swim",19.9,18,16,39.2
2016-08-13,226,"2016","Westboro",30.21900136,"Swim",19.9,18,16,39.2
2016-08-13,226,"2016","Mooneys",24.02248868,"Swim",19.9,18,16,39.2
2016-08-13,226,"2016","PetrieEast",124.9839575,"Swim",19.9,18,16,39.2
2016-08-13,226,"2016","PetrieRiver",46.15752846,"Swim",19.9,18,16,39.2
2016-08-14,227,"2016","Britannia",55.73036045,"NoSwim",25.3,20.2,15.1,0.2
2016-08-14,227,"2016","Westboro",66.99875827,"NoSwim",25.3,20.2,15.1,0.2
2016-08-14,227,"2016","Mooneys",281.9347658,"NoSwim",25.3,20.2,15.1,0.2
2016-08-14,227,"2016","PetrieEast",46.17892927,"NoSwim",25.3,20.2,15.1,0.2
2016-08-14,227,"2016","PetrieRiver",59.66290001,"NoSwim",25.3,20.2,15.1,0.2
2016-08-15,228,"2016","Britannia",88.04890658,"Swim",27.9,21.2,14.4,0
2016-08-15,228,"2016","Westboro",220.7661768,"NoSwim",27.9,21.2,14.4,0
2016-08-15,228,"2016","Mooneys",664.3076973,"NoSwim",27.9,21.2,14.4,0
2016-08-15,228,"2016","PetrieEast",416.5218511,"NoSwim",27.9,21.2,14.4,0
2016-08-15,228,"2016","PetrieRiver",288.8580121,"NoSwim",27.9,21.2,14.4,0
2016-08-16,229,"2016","Britannia",48.51609669,"Swim",22.1,19,15.8,26.4
2016-08-16,229,"2016","Westboro",86.17380833,"Swim",22.1,19,15.8,26.4
2016-08-16,229,"2016","Mooneys",1000,"NoSwim",22.1,19,15.8,26.4
2016-08-16,229,"2016","PetrieEast",127.9238103,"NoSwim",22.1,19,15.8,26.4
2016-08-16,229,"2016","PetrieRiver",581.7311067,"NoSwim",22.1,19,15.8,26.4
2016-08-17,230,"2016","Britannia",14.30969081,"Swim",28.7,22.4,16.1,0.6
2016-08-17,230,"2016","Westboro",14.30969081,"Swim",28.7,22.4,16.1,0.6
2016-08-17,230,"2016","Mooneys",236.4964119,"NoSwim",28.7,22.4,16.1,0.6
2016-08-17,230,"2016","PetrieEast",134.9870309,"NoSwim",28.7,22.4,16.1,0.6
2016-08-17,230,"2016","PetrieRiver",401.6789921,"NoSwim",28.7,22.4,16.1,0.6
2016-08-18,231,"2016","Britannia",31.69786385,"Swim",28,21.4,14.8,1
2016-08-18,231,"2016","Westboro",89.27227693,"Swim",28,21.4,14.8,1
2016-08-18,231,"2016","Mooneys",340.720079,"NoSwim",28,21.4,14.8,1
2016-08-18,231,"2016","PetrieEast",219.0107458,"NoSwim",28,21.4,14.8,1
2016-08-18,231,"2016","PetrieRiver",213.5071552,"NoSwim",28,21.4,14.8,1
2016-08-19,232,"2016","Britannia",17.82602458,"Swim",29.5,20.9,12.2,0
2016-08-19,232,"2016","Westboro",51.43520797,"Swim",29.5,20.9,12.2,0
2016-08-19,232,"2016","Mooneys",222.8663101,"NoSwim",29.5,20.9,12.2,0
2016-08-19,232,"2016","PetrieEast",309.1596639,"NoSwim",29.5,20.9,12.2,0
2016-08-19,232,"2016","PetrieRiver",758.2715992,"NoSwim",29.5,20.9,12.2,0
2016-08-20,233,"2016","Britannia",26.05171085,"Swim",31.1,23.7,16.2,0
2016-08-20,233,"2016","Westboro",23.52158045,"Swim",31.1,23.7,16.2,0
2016-08-20,233,"2016","Mooneys",575.4933354,"NoSwim",31.1,23.7,16.2,0
2016-08-20,233,"2016","PetrieEast",106.1291829,"NoSwim",31.1,23.7,16.2,0
2016-08-20,233,"2016","PetrieRiver",806.1923935,"NoSwim",31.1,23.7,16.2,0
2016-08-21,234,"2016","Britannia",10,"Swim",24.1,19,13.8,18.2
2016-08-21,234,"2016","Westboro",33.65865436,"Swim",24.1,19,13.8,18.2
2016-08-21,234,"2016","Mooneys",70.38964058,"Swim",24.1,19,13.8,18.2
2016-08-21,234,"2016","PetrieEast",203.1815306,"NoSwim",24.1,19,13.8,18.2
2016-08-21,234,"2016","PetrieRiver",193.3182045,"NoSwim",24.1,19,13.8,18.2
2016-08-22,235,"2016","Britannia",23,"Swim",22.8,16.6,10.4,0
2016-08-22,235,"2016","Westboro",82.31867283,"Swim",22.8,16.6,10.4,0
2016-08-22,235,"2016","Mooneys",187.6025997,"Swim",22.8,16.6,10.4,0
2016-08-22,235,"2016","PetrieEast",64.21618893,"Swim",22.8,16.6,10.4,0
2016-08-22,235,"2016","PetrieRiver",94.55932407,"Swim",22.8,16.6,10.4,0
2016-08-23,236,"2016","Britannia",95.09359155,"Swim",27.7,18.8,9.8,0
2016-08-23,236,"2016","Westboro",65.54330785,"Swim",27.7,18.8,9.8,0
2016-08-23,236,"2016","Mooneys",80.74385044,"Swim",27.7,18.8,9.8,0
2016-08-23,236,"2016","PetrieEast",108.2963782,"Swim",27.7,18.8,9.8,0
2016-08-23,236,"2016","PetrieRiver",127.9099365,"Swim",27.7,18.8,9.8,0
2016-08-24,237,"2016","Britannia",17.82602458,"Swim",30.1,22.8,15.5,0
2016-08-24,237,"2016","Westboro",47.23756075,"Swim",30.1,22.8,15.5,0
2016-08-24,237,"2016","Mooneys",129.0382179,"NoSwim",30.1,22.8,15.5,0
2016-08-24,237,"2016","PetrieEast",38.98059841,"Swim",30.1,22.8,15.5,0
2016-08-24,237,"2016","PetrieRiver",76.76238805,"Swim",30.1,22.8,15.5,0
2016-08-25,238,"2016","Britannia",14.30969081,"Swim",29.9,25.1,20.2,0.6
2016-08-25,238,"2016","Westboro",41.92962713,"Swim",29.9,25.1,20.2,0.6
2016-08-25,238,"2016","Mooneys",187.6784908,"NoSwim",29.9,25.1,20.2,0.6
2016-08-25,238,"2016","PetrieEast",34.37543855,"Swim",29.9,25.1,20.2,0.6
2016-08-25,238,"2016","PetrieRiver",56.13894523,"Swim",29.9,25.1,20.2,0.6
2016-08-26,239,"2016","Britannia",11.48698355,"Swim",28.6,24.1,19.5,0
2016-08-26,239,"2016","Westboro",32.87503659,"Swim",28.6,24.1,19.5,0
2016-08-26,239,"2016","Mooneys",199.5112167,"NoSwim",28.6,24.1,19.5,0
2016-08-26,239,"2016","PetrieEast",18.20564203,"Swim",28.6,24.1,19.5,0
2016-08-26,239,"2016","PetrieRiver",89.69126885,"Swim",28.6,24.1,19.5,0
2016-08-27,240,"2016","Britannia",20.47672511,"Swim",27.1,21.7,16.3,0
2016-08-27,240,"2016","Westboro",364.6094652,"NoSwim",27.1,21.7,16.3,0
2016-08-27,240,"2016","Mooneys",31.69786385,"Swim",27.1,21.7,16.3,0
2016-08-27,240,"2016","PetrieEast",100.9266659,"Swim",27.1,21.7,16.3,0
2016-08-27,240,"2016","PetrieRiver",59.04560454,"Swim",27.1,21.7,16.3,0
2016-08-28,241,"2016","Britannia",22.20643035,"Swim",30.1,24,17.9,0.2
2016-08-28,241,"2016","Westboro",65.54330785,"Swim",30.1,24,17.9,0.2
2016-08-28,241,"2016","Mooneys",26.8673979,"Swim",30.1,24,17.9,0.2
2016-08-28,241,"2016","PetrieEast",95.37949596,"Swim",30.1,24,17.9,0.2
2016-08-28,241,"2016","PetrieRiver",36.76832575,"Swim",30.1,24,17.9,0.2
2017-06-17,168,"2017","Britannia",29.92555739,"Swim",25.6,20.7,15.8,0
2017-06-17,168,"2017","Westboro",52.31873243,"Swim",25.6,20.7,15.8,0
2017-06-17,168,"2017","Mooneys",31.03691148,"Swim",25.6,20.7,15.8,0
2017-06-17,168,"2017","PetrieEast",NA,"Closed",25.6,20.7,15.8,0
2017-06-17,168,"2017","PetrieRiver",NA,"Closed",25.6,20.7,15.8,0
2017-06-18,169,"2017","Britannia",16.09476912,"Swim",31,25.2,19.4,0.8
2017-06-18,169,"2017","Westboro",31.77671523,"Swim",31,25.2,19.4,0.8
2017-06-18,169,"2017","Mooneys",87.95018782,"Swim",31,25.2,19.4,0.8
2017-06-18,169,"2017","PetrieEast",NA,"Closed",31,25.2,19.4,0.8
2017-06-18,169,"2017","PetrieRiver",NA,"Closed",31,25.2,19.4,0.8
2017-06-19,170,"2017","Britannia",9.387403934,"Swim",26.4,22,17.5,0
2017-06-19,170,"2017","Westboro",9.587315155,"Swim",26.4,22,17.5,0
2017-06-19,170,"2017","Mooneys",71.07986715,"Swim",26.4,22,17.5,0
2017-06-19,170,"2017","PetrieEast",NA,"Closed",26.4,22,17.5,0
2017-06-19,170,"2017","PetrieRiver",NA,"Closed",26.4,22,17.5,0
2017-06-20,171,"2017","Britannia",15.15716567,"Swim",25.8,20.4,15,3.8
2017-06-20,171,"2017","Westboro",148.6171057,"Swim",25.8,20.4,15,3.8
2017-06-20,171,"2017","Mooneys",34.71251715,"Swim",25.8,20.4,15,3.8
2017-06-20,171,"2017","PetrieEast",NA,"Closed",25.8,20.4,15,3.8
2017-06-20,171,"2017","PetrieRiver",NA,"Closed",25.8,20.4,15,3.8
2017-06-21,172,"2017","Britannia",65.17506371,"Swim",23.6,18.4,13.1,3
2017-06-21,172,"2017","Westboro",65.54330785,"Swim",23.6,18.4,13.1,3
2017-06-21,172,"2017","Mooneys",27.01920077,"Swim",23.6,18.4,13.1,3
2017-06-21,172,"2017","PetrieEast",NA,"Closed",23.6,18.4,13.1,3
2017-06-21,172,"2017","PetrieRiver",NA,"Closed",23.6,18.4,13.1,3
2017-06-22,173,"2017","Britannia",16.09476912,"Swim",24.9,18.2,11.5,3.4
2017-06-22,173,"2017","Westboro",364.7664753,"NoSwim",24.9,18.2,11.5,3.4
2017-06-22,173,"2017","Mooneys",23.52158045,"Swim",24.9,18.2,11.5,3.4
2017-06-22,173,"2017","PetrieEast",24.59509486,"Swim",24.9,18.2,11.5,3.4
2017-06-22,173,"2017","PetrieRiver",NA,"Closed",24.9,18.2,11.5,3.4
2017-06-23,174,"2017","Britannia",35.03698962,"Swim",24.4,20.1,15.8,9.4
2017-06-23,174,"2017","Westboro",76.89283136,"Swim",24.4,20.1,15.8,9.4
2017-06-23,174,"2017","Mooneys",16.09476912,"Swim",24.4,20.1,15.8,9.4
2017-06-23,174,"2017","PetrieEast",11.24746113,"Swim",24.4,20.1,15.8,9.4
2017-06-23,174,"2017","PetrieRiver",NA,"Closed",24.4,20.1,15.8,9.4
2017-06-24,175,"2017","Britannia",9.486832981,"Swim",27,20.2,13.4,1.8
2017-06-24,175,"2017","Westboro",52.2330338,"Swim",27,20.2,13.4,1.8
2017-06-24,175,"2017","Mooneys",150.5266591,"Swim",27,20.2,13.4,1.8
2017-06-24,175,"2017","PetrieEast",23.73523814,"Swim",27,20.2,13.4,1.8
2017-06-24,175,"2017","PetrieRiver",133.3207268,"Swim",27,20.2,13.4,1.8
2017-06-25,176,"2017","Britannia",53.34537217,"Swim",21.3,16,10.7,12.8
2017-06-25,176,"2017","Westboro",373.9962538,"NoSwim",21.3,16,10.7,12.8
2017-06-25,176,"2017","Mooneys",151.8371124,"NoSwim",21.3,16,10.7,12.8
2017-06-25,176,"2017","PetrieEast",29.30156052,"Swim",21.3,16,10.7,12.8
2017-06-25,176,"2017","PetrieRiver",99.69737388,"NoSwim",21.3,16,10.7,12.8
2017-06-26,177,"2017","Britannia",100.5569612,"Swim",22,17.1,12.2,0.2
